001.21.01.26;180460;Reservatório em fibra de vidro   500 L;UN;634,82
001.21.01.27;180461;Reservatório em fibra de vidro  1.000 L;UN;753,01
001.21.01.28;180836;Reservatório em fibra de vidro  1.500 L;UN;1.187,62
001.21.01.29;181504;Reservatório em fibra de vidro  3.000 L;UN;1.376,05
001.21.01.30;180837;Reservatório em fibra de vidro  5.000 L;UN;2.557,35
001.21.01.31;180838;Reservatório em fibra de vidro 10.000 L;UN;3.887,09
001.21.01.32;181503;Reservatório em fibra de vidro 12.000L;UN;4.116,25
001.21.01.33;180839;Reservatório em fibra de vidro 15.000 L;UN;6.275,63
001.21.01.34;180840;Reservatório em fibra de vidro 20.000 L;UN;7.677,08
001.21.01.35;180844;Revisão de ponto de água;Pt;86,87
001.21.01.36;180108;Tubo em PVC - JS - 20mm (c/ rasgo na alvenaria)-LH;M;7,61
001.21.01.37;180107;Tubo em PVC - JS - 25mm (c/ rasgo na alvenaria)-LH;M;9,11
001.21.01.38;180106;Tubo em PVC - JS - 32mm (c/ rasgo na alvenaria)-LH;M;13,16
001.21.01.39;180422;Tubo em PVC - JS - 40mm (c/ rasgo na alvenaria)-LH;M;18,16
001.21.01.40;180423;Tubo em PVC - JS - 50mm (c/ rasgo na alvenaria)-LH;M;21,46
001.21.01.41;180424;Tubo em PVC - JS - 60mm (c/ rasgo na alvenaria)-LH;M;39,34
001.21.01.42;180425;Tubo em PVC - JS - 75mm (c/ rasgo na alvenaria)-LH;M;53,22
001.21.01.43;180699;Tubo em PVC - JS - 85mm (c/ rasgo na alvenaria)-LH;M;63,92
001.21.01.44;180700;Tubo em PVC - JS -110mm (c/ rasgo na alvenaria)-LH;M;81,39
001.21.01.45;180448;"Valvula de retençao horizontal    1/2"" - recalque";UN;51,48
001.21.01.46;180449;"Valvula de retençao horizontal    3/4"" - recalque";UN;62,86
001.21.01.47;180450;"Valvula de retençao horizontal   1"" - recalque";UN;77,27
001.21.01.48;180451;"Valvula de retençao horizontal  1 1/4"" - recalque";UN;116,77
001.21.01.49;180452;"Valvula de retençao horizontal 1 1/2"" - recalque";UN;132,55
001.21.01.50;180453;"Valvula de retençao horizontal 2"" - recalque";UN;182,63
001.21.01.51;180772;"Valvula de retençao vertical    1/2"" - recalque";UN;35,28
001.21.01.52;180773;"Valvula de retençao vertical    3/4"" - recalque";UN;42,21
001.21.01.53;180774;"Valvula de retençao vertical   1"" - recalque";UN;50,32
001.21.01.54;180775;"Valvula de retençao vertical  1 1/4"" - recalque";UN;78,20
001.21.01.55;180776;"Valvula de retençao vertical 1 1/2"" - recalque";UN;85,66
001.21.01.56;180777;"Valvula de retençao vertical 2"" - recalque";UN;111,84
001.21.01.57;180454;"Valvula de sucção de pe c/crivo -    1/2"" (p/ fdo. poço)";UN;34,63
001.21.01.58;180455;"Valvula de sucção de pe c/crivo -    3/4"" (p/ fdo. poço)";UN;41,56
001.21.01.59;180456;"Valvula de sucção de pe c/crivo -   1"" (p/ fdo. poço)";UN;50,40
001.21.01.60;180457;"Valvula de sucção de pe c/crivo -  1 1/4"" (p/ fdo. poço)";UN;76,89
001.21.01.61;180458;"Valvula de sucção de pe c/crivo - 1 1/2"" (p/ fdo. poço)";UN;84,15
001.21.01.62;180459;"Valvula de sucção de pe c/crivo - 2"" (p/ fdo. poço)";UN;109,60
001.21.01.63;;CONEXÕES (LH);;
001.21.01.63.01;180239;"Adaptador curto PVC SR -   20mm x 1/2"" (LH)";UN;3,29
001.21.01.63.02;180238;"Adaptador curto PVC SR -   25mm x 3/4"" (LH)";UN;3,77
001.21.01.63.03;180237;"Adaptador curto PVC SR -   32mm x 1"" (LH)";UN;4,40
001.21.01.63.04;181404;"Adaptador curto PVC SR -   40mm x 1 1/4"" (LH)";UN;6,27
001.21.01.63.05;181403;"Adaptador curto PVC SR -  25mm x 1/2"" (LH)";UN;4,91
001.21.01.63.06;180236;"Adaptador curto PVC SR -  50mm x 1 1/2"" (LH)";UN;9,22
001.21.01.63.07;180235;"Adaptador curto PVC SR - 110mm x 4"" (LH)";UN;50,62
001.21.01.63.08;181514;"Adaptador longo PVC SR - 25mmx3/4""";UN;4,08
001.21.01.63.09;181515;"Adaptador longo PVC SR - 32mmx1""";UN;4,86
001.21.01.63.10;181516;"Adaptador longo PVC SR - 40mmx1 1/4""";UN;6,67
001.21.01.63.11;181517;"Adaptador longo PVC SR - 50mmx1 1/2""";UN;9,32
001.21.01.63.12;181518;Adaptador Soldável longo c/ flanges livres (cx.d'água);UN;22,42
001.21.01.63.13;180230;Bucha de redução JS - 32mm x 25mm (LH);UN;3,80
001.21.01.63.14;180231;Bucha de redução JS - 40mm x 32mm (LH);UN;6,70
001.21.01.63.15;180232;Bucha de redução JS - 50mm x 40mm (LH);UN;7,94
001.21.01.63.16;180233;Bucha de redução JS - 60mm x 50mm (LH);UN;9,15
001.21.01.63.17;180234;Bucha de redução JS - 75mm x 60mm (LH);UN;17,44
001.21.01.63.18;181513;Bucha de redução JS 25x20mm (LH);UN;3,25
001.21.01.63.19;181396;Joelho/Cotovelo 45° PVC JS - 20mm (LH);UN;6,10
001.21.01.63.20;181397;Joelho/Cotovelo 45° PVC JS - 40mm (LH);UN;9,40
001.21.01.63.21;181398;Joelho/Cotovelo 45° PVC JS - 60mm (LH);UN;23,55
001.21.01.63.22;180225;Joelho/Cotovelo 45º PVC JS -  25mm (LH);UN;6,61
001.21.01.63.23;180224;Joelho/Cotovelo 45º PVC JS -  32mm (LH);UN;9,68
001.21.01.63.24;180223;Joelho/Cotovelo 45º PVC JS -  50mm (LH);UN;15,19
001.21.01.63.25;180222;Joelho/Cotovelo 45º PVC JS -  75mm (LH);UN;55,74
001.21.01.63.26;180426;Joelho/Cotovelo 90º  PVC - JS - 20mm-LH;UN;5,81
001.21.01.63.27;180427;Joelho/Cotovelo 90º  PVC - JS - 25mm-LH;UN;6,04
001.21.01.63.28;180428;Joelho/Cotovelo 90º  PVC - JS - 32mm-LH;UN;6,98
001.21.01.63.29;180429;Joelho/Cotovelo 90º  PVC - JS - 40mm-LH;UN;12,82
001.21.01.63.30;180430;Joelho/Cotovelo 90º  PVC - JS - 50mm-LH;UN;13,53
001.21.01.63.31;180431;Joelho/Cotovelo 90º  PVC - JS - 60mm-LH;UN;29,62
001.21.01.63.32;180432;Joelho/Cotovelo 90º  PVC - JS - 75mm-LH;UN;80,60
001.21.01.63.33;180221;"Joelho/Cotovelo 90º PVC SRM - 20mm X 1/2"" (LH)";UN;10,64
001.21.01.63.34;180220;"Joelho/Cotovelo 90º PVC SRM - 25mm X 1/2"" (LH)";UN;11,14
001.21.01.63.35;181402;"Joelho/Cotovelo 90º PVC SRM - 25mm X 3/4"" (LH)";UN;11,18
001.21.01.63.36;180219;Joelho/Cotovelo de redução 90° PVC JS - 25mm x 20mm (LH);UN;7,28
001.21.01.63.37;180218;Joelho/Cotovelo de redução 90° PVC JS - 32mm x 25mm (LH);UN;8,18
001.21.01.63.38;180229;Te de redução 90° JS - 25mm x 20mm (LH);UN;8,18
001.21.01.63.39;180228;Te de redução 90° JS - 32mm x 25mm (LH);UN;11,51
001.21.01.63.40;181399;Te de redução 90° JS - 40mm x 32mm (LH);UN;16,68
001.21.01.63.41;180227;Te de redução 90° JS - 50mm x 25mm (LH);UN;17,72
001.21.01.63.42;180226;Te de redução 90° JS - 50mm x 32mm (LH);UN;20,15
001.21.01.63.43;181400;Te de redução 90° JS - 50mm x 40mm (LH);UN;20,43
001.21.01.63.44;180433;Tê em PVC - JS - 20mm-LH;UN;5,59
001.21.01.63.45;180434;Tê em PVC - JS - 25mm-LH;UN;6,22
001.21.01.63.46;180435;Tê em PVC - JS - 32mm-LH;UN;8,14
001.21.01.63.47;180436;Tê em PVC - JS - 40mm-LH;UN;13,52
001.21.01.63.48;180437;Tê em PVC - JS - 50mm-LH;UN;16,15
001.21.01.63.49;180438;Tê em PVC - JS - 60mm-LH;UN;32,80
001.21.01.63.50;180439;Tê em PVC - JS - 75mm-LH -;UN;53,69
001.21.01.63.51;181169;"Tê em PVC - SRM - 20mm x 1/2"" (LH)";UN;12,56
001.21.01.63.52;181401;"Tê em PVC - SRM - 25mm x 1/2"" (LH)";UN;13,28
001.21.01.63.53;181170;"Tê em PVC - SRM - 25mm x 3/4"" (LH)";UN;12,88
001.21.02;;ÁGUA QUENTE;;
001.21.02.01;181610;Cap CPVC 15mm;UN;2,76
001.21.02.02;181611;Cap CPVC 22mm;UN;2,91
001.21.02.03;181612;Cap CPVC 28mm;UN;3,72
001.21.02.04;181613;Cap CPVC 35mm;UN;5,42
001.21.02.05;181614;"Conector CPVC S.R.M 15mm X 1/2""";UN;12,45
001.21.02.06;181615;"Conector CPVC S.R.M 22mm X 3/4""";UN;15,06
001.21.02.07;181616;"Conector CPVC S.R.M 28mm X 1""";UN;24,18
001.21.02.08;181617;"Conector CPVC S.R.M 35mm X 1.1/4""";UN;96,26
001.21.02.09;181618;Curva CPVC 90° X 15mm;UN;7,81
001.21.02.10;181619;Curva CPVC 90° X 22mm;UN;9,61
001.21.02.11;181620;Curva CPVC 90° X 28mm;UN;12,34
001.21.02.12;181621;Joelho CPVC  45° X 15mm;UN;7,35
001.21.02.13;181622;Joelho CPVC  45° X 22mm;UN;9,22
001.21.02.14;181623;Joelho CPVC  45° X 28mm;UN;11,13
001.21.02.15;181624;Joelho CPVC 45° X 35mm;UN;15,72
001.21.02.16;181625;Joelho CPVC 90° X 15mm;UN;6,84
001.21.02.17;181626;Joelho CPVC 90° X 22mm;UN;8,07
001.21.02.18;181627;Joelho CPVC 90° X 28mm;UN;11,16
001.21.02.19;181628;Joelho CPVC 90° X 35mm;UN;15,96
001.21.02.20;181630;Joelho CPVC TRASICAO S.R.M 22mm X 1/2;UN;15,14
001.21.02.21;181629;Joelho CPVC TRASICAO S.R.M 22mm X 3/4;UN;17,95
001.21.02.22;181631;Luva CPVC 15mm;UN;6,11
001.21.02.23;181632;Luva CPVC 22mm;UN;6,74
001.21.02.24;181633;Luva CPVC 28mm;UN;8,36
001.21.02.25;181634;Luva CPVC 35mm;UN;11,81
001.21.02.26;181636;Luva DE Transição CPVC SRM.22mm X 1/2;UN;11,50
001.21.02.27;181637;Luva DE Transição CPVC SRM.22mm X 3/4;UN;14,34
001.21.02.28;181638;Luva DE Transição CPVC SRM.28mm X 1;UN;22,50
001.21.02.29;181639;Luva DE Transição CPVC SRM.35mm X 1.1/4;UN;78,71
001.21.02.30;181635;Luva DE Transição X PVC 22mm X 25mm;UN;6,36
001.21.02.31;181640;Te CPVC 15mm;UN;10,48
001.21.02.32;181641;Te CPVC 22mm;UN;11,82
001.21.02.33;181642;Te CPVC 28mm;UN;14,58
001.21.02.34;181643;Te CPVC 35mm;UN;30,33
001.21.02.35;181644;"Te CPVC Transição S.R.M 22mm X 1/2""";UN;15,76
001.21.02.36;181645;"Te CPVC Transição S.R.M 22mm X 3/4""";UN;18,72
001.21.02.37;181646;Tubo CPVC 15mm;M;12,63
001.21.02.38;181647;Tubo CPVC 22mm;M;15,52
001.21.02.39;181648;Tubo CPVC 28mm;M;19,85
001.21.02.40;181649;Tubo CPVC 35mm;M;31,01
001.21.02.41;181650;União CPVC 15mm;UN;12,72
001.21.02.42;181651;União CPVC 22mm;UN;13,96
001.21.02.43;181652;União CPVC 28mm;UN;19,12
001.21.02.44;181653;União CPVC 35mm;UN;25,38
001.21.03;;ESGOTO: TUBOS,FOSSAS,SUMIDOUROS E CAIXAS;;
001.21.03.01;181296;Caixa de inspeção em PVC d=300mm;UN;238,82
001.21.03.02;181295;Caixa de passagem em PVC d=300mm;UN;269,38
001.21.03.03;180414;Caixa em alvenaria de  30x30x30cm c/ tpo. concreto;UN;116,34
001.21.03.04;180680;Caixa em alvenaria de  40x40x40cm c/ tpo. concreto;UN;177,12
001.21.03.05;180413;Caixa em alvenaria de  40x40x50cm c/ tpo. concreto;UN;196,89
001.21.03.06;180679;Caixa em alvenaria de  50x50x50cm c/ tpo. concreto;UN;248,76
001.21.03.07;180678;Caixa em alvenaria de  60x60x60cm c/ tpo. concreto;UN;332,72
001.21.03.08;180352;Caixa em alvenaria de  60x60x80cm c/ tpo. concreto;UN;390,33
001.21.03.09;180094;Caixa em alvenaria de  80x80x80cm c/ tpo. concreto;UN;539,64
001.21.03.10;180687;Caixa em alvenaria de 100x100x100cm c/ tpo. concreto;UN;618,34
001.21.03.11;180093;Caixa sifonada de PVC c/ grelha - 100x100x50mm;UN;20,93
001.21.03.12;180417;Filtro anaerobico conc.arm. d=1.4m p=1.8m;UN;2.210,79
001.21.03.13;180485;Fossa septica conc.arm.d=1,60m p=2,75m cap=40 pessoas;UN;3.110,65
001.21.03.14;180416;Fossa septica em conc.arm.d=2m,p=3m cap=75 pessoas;UN;5.137,51
001.21.03.15;180551;Fossa septica em concreto armado - cap= 30 pessoas;UN;3.918,14
001.21.03.16;180550;Fossa septica em concreto armado - cap= 50 pessoas;UN;5.052,96
001.21.03.17;180549;Fossa septica em concreto armado - cap=100 pessoas;UN;7.883,29
001.21.03.18;180548;Fossa septica em concreto armado - cap=150 pessoas;UN;10.252,22
001.21.03.19;180349;Fossa septica pre-moldada cap= 10 pessoas;UN;1.148,61
001.21.03.20;180263;Poço visita em conc. armado 1.2x1.2m h=2.10m-tpo.fofo;UN;2.561,30
001.21.03.21;180214;Ponto de esgoto (incl. tubos, conexoes,cx. e ralos);Pt;262,78
001.21.03.22;180845;Revisão de ponto de esgoto;Pt;105,11
001.21.03.23;180544;Sumidouro em alvenaria c/ tpo.em concreto - cap= 30 pessoas;UN;1.809,31
001.21.03.24;180543;Sumidouro em alvenaria c/ tpo.em concreto - cap= 50 pessoas;UN;2.062,89
001.21.03.25;180542;Sumidouro em alvenaria c/ tpo.em concreto - cap= 75 pessoas;UN;3.029,43
001.21.03.26;180541;Sumidouro em alvenaria c/ tpo.em concreto - cap=100 pessoas;UN;3.498,50
001.21.03.27;180540;Sumidouro em alvenaria c/ tpo.em concreto - cap=150 pessoas;UN;4.874,70
001.21.03.28;180486;Sumidouro em concreto armado d=0,80m p=1,40m cap=40 pessoas;UN;983,54
001.21.03.29;180350;Sumidouro pre-moldado cap= 10 pessoas;UN;808,70
001.21.03.30;180105;Tubo em PVC -  40mm (LS);M;8,86
001.21.03.31;180104;Tubo em PVC -  50mm (LS);M;12,57
001.21.03.32;180103;Tubo em PVC -  75mm (LS);M;17,31
001.21.03.33;180102;Tubo em PVC - 100mm (LS);M;23,41
001.21.03.34;180508;Tubo em PVC - 150mm (LS);M;40,54
001.21.03.35;180650;Tubo em PVC - 200mm (LS);M;81,48
001.21.03.36;180753;Tubo em PVC - 250mm (LS);M;88,49
001.21.03.37;180754;Tubo em PVC - 300mm (LS);M;101,91
001.21.03.38;;CONEXÕES (LS);;
001.21.03.38.01;180244;Joelho/Cotovelo 45° PVC JS -  40mm - LS;UN;11,27
001.21.03.38.02;180243;Joelho/Cotovelo 45° PVC JS -  50mm - LS;UN;13,23
001.21.03.38.03;180242;Joelho/Cotovelo 45° PVC JS -  75mm - LS;UN;17,65
001.21.03.38.04;180241;Joelho/Cotovelo 45° PVC JS - 100mm - LS;UN;22,73
001.21.03.38.05;180240;Joelho/Cotovelo 45° PVC JS - 150mm - LS;UN;66,89
001.21.03.38.06;180471;Joelho/Cotovelo 90º RC em PVC - JS -  40mm-LS;UN;12,45
001.21.03.38.07;180472;Joelho/Cotovelo 90º RC em PVC - JS -  50mm-LS;UN;12,20
001.21.03.38.08;180473;Joelho/Cotovelo 90º RC em PVC - JS -  75mm-LS;UN;15,18
001.21.03.38.09;180474;Joelho/Cotovelo 90º RC em PVC - JS - 100mm-LS;UN;19,22
001.21.03.38.10;180248;Junção simples PVC JS -  40 x 40mm - LS;UN;10,84
001.21.03.38.11;180247;Junção simples PVC JS -  50 x 50mm - LS;UN;15,75
001.21.03.38.12;180250;Junção simples PVC JS -  75 x 50mm - LS;UN;23,13
001.21.03.38.13;180246;Junção simples PVC JS -  75 x 75mm - LS;UN;26,12
001.21.03.38.14;180249;Junção simples PVC JS - 100 x  50mm - LS;UN;29,98
001.21.03.38.15;180245;Junção simples PVC JS - 100 x 100mm - LS;UN;34,99
001.21.03.38.16;181527;Junção simples PVC JS - 100x75mm - LS;UN;42,84
001.21.03.38.17;180260;Luva simples PVC  40mm - LS;UN;5,56
001.21.03.38.18;180259;Luva simples PVC  50mm - LS;UN;7,30
001.21.03.38.19;180258;Luva simples PVC  75mm - LS;UN;11,47
001.21.03.38.20;180257;Luva simples PVC 100mm - LS;UN;14,96
001.21.03.38.21;180255;Redução excêntrica PVC  75mm  x 50mm - LS;UN;16,56
001.21.03.38.22;180256;Redução excêntrica PVC 100mm x 50mm - LS;UN;17,79
001.21.03.38.23;180254;Redução excêntrica PVC 100mm x 75mm - LS;UN;22,11
001.21.03.38.24;180475;Tê curto em PVC - JS -  40x40mm-LS;UN;11,60
001.21.03.38.25;180476;Tê curto em PVC - JS -  50x50mm-LS;UN;14,70
001.21.03.38.26;180477;Tê curto em PVC - JS -  75x75mm-LS;UN;22,74
001.21.03.38.27;180478;Tê curto em PVC - JS - 100x100mm-LS;UN;26,07
001.21.03.38.28;180253;Te PVC  c/ redução  75mm x 50mm - LS;UN;21,83
001.21.03.38.29;180252;Te PVC  c/ redução 100mm x 50mm - LS;UN;27,43
001.21.03.38.30;180251;Te PVC  c/ redução 100mm x 75mm - LS;UN;28,79
001.21.04;;AGUAS PLUVIAIS:;;
001.21.04.01;180513;Canaleta em alvenaria (0.30x0.30m) rebocada internamente;M;76,25
001.21.04.02;180520;Canaleta em concreto simples (0,40x0,30m);M;181,77
001.21.04.03;180709;Canaleta em concreto simples (0,40x0,40m);M;204,55
001.21.04.04;180592;Condutor em PVC rigido soldavel - 100mm;M;38,69
001.21.04.05;180315;Condutor em PVC rigido soldavel 150mm;M;51,10
001.21.04.06;180722;Tubo em concreto armado d= 600mm;UN;120,83
001.21.04.07;180723;Tubo em concreto armado d= 800mm;UN;184,50
001.21.04.08;180724;Tubo em concreto armado d=1000mm;UN;250,62
001.21.04.09;180719;Tubo em concreto simples  d=300mm;UN;53,65
001.21.04.10;180720;Tubo em concreto simples d= 400mm;UN;66,91
001.21.04.11;180721;Tubo em concreto simples d= 500mm;UN;85,20
001.21.05;;BOMBAS;;
001.21.05.01;181487;Bomba Centrífuga  1/2 CV;UN;849,47
001.21.05.02;181479;Bomba Centrifuga  3/4 CV (sem tubulação);UN;1.105,00
001.21.05.03;181480;Bomba Centrifuga 1 CV (sem tubulação);UN;1.157,00
001.21.05.04;180502;Bomba Centrífuga 1 CV (suc.,rec.,barrilete.,col.distribuiçao);UN;2.315,69
001.21.05.05;181481;Bomba Centrifuga 2 CV (sem tubulação);UN;1.589,91
001.21.05.06;180385;Bomba centrifuga 7.5 CV  (sem tubulação);UN;5.012,86
001.21.05.07;181484;Bomba Injetora  1 CV (sem tubulação);UN;1.248,56
001.21.05.08;181483;Bomba Injetora  3/4 CV (sem tubulação);UN;1.170,74
001.21.05.09;181485;Bomba Injetora 2 CV (sem tubulação);UN;1.783,93
001.21.05.10;181486;Bomba Injetora 3 CV (sem tubulação);UN;2.123,77
001.21.05.11;181475;Bomba Submersa  3/4 CV (sem tubulação);UN;2.247,90
001.21.05.12;181476;Bomba Submersa 1 CV (sem tubulação);UN;2.111,79
001.21.05.13;181477;Bomba Submersa 2 CV (sem tubulação);UN;2.722,33
001.21.05.14;181478;Bomba Submersa 3 CV (sem tubulação);UN;3.937,18
001.22;;INSTALAÇÕES DE PROTEÇÃO/COMBATE A INCÊNDIO:;;
001.22.01;200635;Caixa de incendio c/ mangueira e acessorios;UN;1.026,14
001.22.02;201281;"Curva Fº Gº 45º 2 1/2""";UN;96,84
001.22.03;201326;Extintor de incêndio (pó químico) -  4kg;UN;173,53
001.22.04;201328;Extintor de incêndio (pó químico) - 12 kg;UN;343,53
001.22.05;201507;Extintor de incêndio ABC -  6Kg;UN;273,53
001.22.06;201509;Extintor de incêndio ABC - 12Kg;UN;313,53
001.22.07;201325;Extintor de incendio CO2-6kg;UN;553,53
001.22.08;201327;Extintor de incendio de agua pressurizada - 10 l;UN;171,03
001.22.09;200661;Hidrante de passeio - completo;UN;1.126,98
001.22.10;201279;"Joelho/Cotovelo Fº Gº 90º 2 1/2""";UN;111,24
001.22.11;201280;"Joelho/Cotovelo Fº Gº 90º 3""";UN;162,76
001.22.12;200832;Porta corta fogo (0.80x2.10m);UN;1.453,94
001.22.13;201277;"Tê Fº Gº 2 1/2""";UN;99,16
001.22.14;201278;"Tê Fº Gº 3""";UN;106,16
001.22.15;201275;"Tubo Fº Gº 2 1/2""";M;100,09
001.22.16;201276;"Tubo Fº Gº 3""";M;104,65
001.22.17;201454;"Tubo FºGº 4""";M;119,24
001.23;;INSTAÇAÕES ESPECIAIS;;
001.23.01;220499;Incinerador (det. SEOP);UN;5.421,85
001.23.02;220496;"Poço Tubular d= 6"" -  prof.= 30m";UN;16.746,33
001.23.03;220497;"Poço Tubular d= 6"" -  prof.= 50m";UN;23.969,41
001.23.04;220634;Sinalizador de obstáculos c/ relé fotoelétrico;UN;680,93
001.24;;APARELHOS, LOUÇAS, METAIS E ACESSÓRIOS SANITÁRIOS:;;
001.24.01;191522;Acabamento p/ registro de gaveta;UN;42,46
001.24.02;191523;Acabamento p/ registro de pressão;UN;42,46
001.24.03;190793;"Aspersor (esguicho) giratório 1/2"" (incl. mangueira -30m)";CJ;54,89
001.24.04;191514;Assento de poliester;UN;180,16
001.24.05;190806;Assento plastico;UN;28,13
001.24.06;190807;Assento plástico almofadado;UN;65,16
001.24.07;190303;Bacia sifonada  - PNE;UN;919,28
001.24.08;190610;Bacia sifonada c/ cx. descarga acoplada ecológica com assento;UN;604,26
001.24.09;190609;Bacia sifonada c/cx. descarga acoplada c/ assento;UN;468,93
001.24.10;190090;Bacia sifonada de louça c/ assento;UN;336,02
001.24.11;191498;Banco retrátil (p/ banheiro PNE);UN;562,05
001.24.12;190716;Barra em aço inox (PNE);M;202,88
001.24.13;190529;Bebedouro aço inox c/4 torneiras e filtro (det.5);UN;3.009,22
001.24.14;191324;Box c/ porta de correr - alumínio/acrílico - Instalado;M2;170,00
001.24.15;190789;Cabide cromado;UN;24,42
001.24.16;190089;Cabide de louça;UN;43,53
001.24.17;190096;Caixa de descarga de embutir em cimento amianto;UN;331,17
001.24.18;190224;Caixa de descarga plastica - externa;UN;118,64
001.24.19;190231;Chuveiro cromado;UN;55,92
001.24.20;190099;Chuveiro eletrico;UN;129,99
001.24.21;190218;Chuveiro em PVC;UN;21,07
001.24.22;190647;Cuba de lavagem em aço inox e tanque em concreto c/ torn.,sifao e valv.;CJ;2.698,90
001.24.23;190787;Cuba de louça de embutir;UN;106,76
001.24.24;190788;Cuba de louça de sobrepor;UN;120,17
001.24.25;191513;Cuba em aço inox 40 x30 x15cm;UN;163,17
001.24.26;190691;Ducha higienica cromada;UN;84,55
001.24.27;190791;Engate flexível cromado 40cm;UN;23,95
001.24.28;190790;Engate plástico;UN;9,30
001.24.29;190792;Filtro de parede;UN;103,18
001.24.30;191521;Grelha metálica p/ caixa sifonada - 10x10cm;UN;13,22
001.24.31;191520;Grelha metálica p/caixa sifonada - 15x15cm;UN;25,08
001.24.32;190531;Lavabo em aço inox c/4 torn.,sifoes e valv.(det.3-A);UN;2.695,78
001.24.33;190092;Lavatorio de louça c/col.,torn.,mistur.,sifao e valv.;UN;729,14
001.24.34;190375;Lavatorio de louça c/col.,torneira,sifao e valv.;UN;442,51
001.24.35;190304;Lavatório de louça s/ coluna (incl. torn.sifão e válvula )-PNE;UN;655,51
001.24.36;190232;Lavatorio de louça s/col.c/torn.,sifao e valv.;UN;355,01
001.24.37;191089;Mictório coletivo em aço c/ registro de pressão - 1,5m;UN;933,52
001.24.38;190539;Mictorio coletivo em aço inox c/ reg.pressao;UN;723,67
001.24.39;190401;Mictorio individual em louça c/ acessorios;UN;522,97
001.24.40;190636;Pia 01 cuba aço inox c/torneira,sifao e valv.-2.0m;UN;545,97
001.24.41;190238;Pia 01 cuba em aço inox c/torn.,sifao e valv.(1,50m);UN;467,98
001.24.42;190101;Pia 02 cubas em aço inox.c/torn.,sifoes e valv.(2.0m);UN;943,62
001.24.43;190088;Porta papel de louça;UN;38,53
001.24.44;190797;Porta papel higiênico - Polipropileno;UN;42,82
001.24.45;190796;Porta toalha argola- cromado;UN;45,61
001.24.46;190795;Porta toalha de papel - Polipropileno;UN;95,62
001.24.47;190084;Porta-toalha em louça - tubular;UN;39,83
001.24.48;190835;Reassentamento de bacia sifonada com caixa acoplada;UN;120,70
001.24.49;190794;Saboneteira c/ reservatório - Polipropileno;UN;35,31
001.24.50;190087;Saboneteira de louça;UN;36,23
001.24.51;190848;Saboneteira para sabão líquido (vidro+inox) - móvel;UN;21,21
001.24.52;190849;Saboneteira para sabão líquido (vidro+inox) -FIXA;UN;44,91
001.24.53;190851;"Sifão metálico para pia inox 2""";UN;81,93
001.24.54;191374;Sifão plástico flexível;UN;11,34
001.24.55;190852;Sifão PVC pia / lavatório - plástico;UN;12,51
001.24.56;190085;Tanque de louça c/ torneira, sifao e valvula;UN;475,90
001.24.57;190376;Tanque inox c/ torneira, sifao e valvula;UN;476,56
001.24.58;191515;Torneira com alavanca;UN;324,51
001.24.59;190097;"Torneira cromada de 1/2"" p/ jardim";UN;45,61
001.24.60;191274;"Torneira de bóia 3/4""";UN;61,13
001.24.61;191519;Torneira de metal cromada bica móvel p/ pia/tanque;UN;157,82
001.24.62;191517;"Torneira de metal cromada de 1/2"" ou 3/4"" p/ lavatório";UN;111,61
001.24.63;191518;"Torneira de metal cromada de 1/2"" ou 3/4"" p/ Pia";UN;102,61
001.24.64;190098;"Torneira de metal de 3/4"" p/ tanque";UN;68,61
001.24.65;191516;Torneira para lavatório de mesa com fechamento automático;UN;293,61
001.24.66;190230;"Torneira plastica de 1/2""";UN;20,41
001.24.67;190616;"Valvula de descarga HYDRA cromada 1 1/2""";UN;249,18
001.25;;SERRALHERIA:;;
001.25.01;240244;"Alambrado p/ quadra (tubo fo e tela de arame galv.-12 # 2"")";M2;284,08
001.25.02;240814;Escada caracol D=1,20M  H=3M;UN;2.569,01
001.25.03;240815;Escada caracol D=2,00M  H=3M;UN;5.232,54
001.25.04;240618;Escada de marinheiro c/ proteçao;M;334,33
001.25.05;240617;Escada de marinheiro s/ proteçao;M;238,47
001.25.06;241320;Grade em ferro p/ canaleta l = 0,40m com articulação;M;126,23
001.25.07;241470;"Guarda-corpo em tubo de aço galvanizado 1 1/2""";M2;261,61
001.25.08;241318;Placa de inauguração  em acrilico/letras bx. relevo- (40 x 30cm);UN;1.393,53
001.25.09;241319;Placa de inauguração em aço/letras bx. relevo-(60 x 40cm);UN;1.793,53
001.25.10;241317;Placa de inauguração em acrilico/letras bx. relevo-(60 x 40cm);UN;2.063,53
001.25.11;241468;Placa de sinalização fotoluminoscente;UN;53,41
001.25.12;240843;Placa de sinalização metálica;UN;37,41
001.25.13;241467;Tela tipo moeda;M2;115,13
001.26;;ELEMENTOS DE ESCOLA:;;
001.26.01;250669;"Alavanca p/ cx. de descarga ( chapa 3/16"" )";UN;264,32
001.26.02;250500;Arquibancada mad. lei lateral ao bl. de sala aula;M;218,74
001.26.03;250530;Balcao de atendimento c/armario sem p.de enrolar-1,5x0,9m(det.7);UN;471,46
001.26.04;250553;Balcao de atendimento s/armario s/p.de enrolar-1,5x0,9m(det.7);UN;86,61
001.26.05;250535;Bancada c/ pia inox 2 cubas incl.armario (3,0x0,6m);UN;2.666,93
001.26.06;250545;Bancada de coz. em granitina c/arm.(3,0x1,40x0,9m)-det.9A;UN;2.285,61
